Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Annual_CTC_LPA,Comp_Ratio,Overwork_Strain,Role_Friction
33,No,Travel_Rarely,922,Research & Development,1,5,Medical,1,Female,95,4,4,Research Director,3,Divorced,22578,4,No,19,3,3,1,10,2,3,6,1,0,5,41.2692,0.9802543912780134,1.0,1.2
31,No,Travel_Rarely,688,Sales,7,3,Life Sciences,3,Male,44,2,3,Manager,4,Divorced,25291,9,No,21,4,3,1,10,3,2,5,4,0,1,29.47035,0.6621215159414477,7.0,1.8
18,Yes,Travel_Frequently,1306,Sales,5,3,Marketing,2,Male,69,3,1,Sales Representative,2,Single,8059,1,Yes,14,3,4,0,0,3,3,0,0,0,0,4.7889,0.7281892206281504,10.0,1.2
40,No,Non-Travel,1094,Sales,28,3,Other,3,Male,58,1,3,Sales Executive,1,Divorced,11373,3,No,15,3,3,1,20,2,3,1,0,0,1,27.8766,1.7544535387578237,28.0,1.0
41,No,Non-Travel,509,Research & Development,2,4,Other,1,Female,62,2,2,Healthcare Representative,3,Single,2112,2,Yes,17,3,1,0,10,3,3,8,7,0,7,17.36805,1.0,4.0,1.2
26,No,Travel_Rarely,775,Sales,29,2,Medical,1,Male,45,3,2,Sales Executive,3,Divorced,4267,5,No,12,3,1,2,8,5,3,0,0,0,0,10.9803,0.6910608249077194,29.0,1.0
35,No,Travel_Rarely,195,Sales,1,3,Medical,1,Female,80,3,2,Sales Executive,3,Single,6698,1,No,16,3,4,0,5,3,3,5,4,0,3,12.39045,0.7798106242978654,1.0,1.0
34,No,Travel_Rarely,258,Sales,21,4,Life Sciences,4,Male,74,4,2,Sales Executive,4,Single,19921,1,No,12,3,4,0,10,3,3,10,7,5,7,13.60935,0.8565238324506499,21.0,1.0
26,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,3,Male,66,1,1,Laboratory Technician,4,Single,23213,1,Yes,18,3,2,0,1,3,1,1,0,0,0,5.967,0.8108108108108107,48.0,1.2
37,No,Travel_Rarely,799,Research & Development,1,3,Technical Degree,2,Female,59,3,3,Manufacturing Director,4,Single,23848,4,No,17,3,4,0,12,3,4,6,5,1,2,19.10205,1.161935784085621,1.0,1.2
46,No,Travel_Frequently,1034,Research & Development,18,1,Medical,1,Female,86,3,3,Healthcare Representative,3,Married,8984,5,No,11,3,4,0,28,3,2,2,2,1,2,26.84385,1.545588019380414,18.0,1.2
41,No,Travel_Rarely,1276,Sales,2,5,Life Sciences,2,Female,91,3,4,Manager,1,Married,5626,7,No,16,3,2,1,22,2,3,18,16,11,8,42.31725,0.9507576842648028,2.0,1.8
37,No,Non-Travel,142,Sales,9,4,Medical,1,Male,69,3,3,Sales Executive,2,Divorced,24666,1,No,13,3,4,1,9,6,3,9,5,7,7,22.5267,1.4177499598780292,9.0,1.0
52,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,4,Male,78,3,2,Research Scientist,1,Divorced,22087,3,Yes,12,3,2,2,18,3,3,10,9,6,9,14.22135,1.9314285714285713,12.0,1.4
32,Yes,Non-Travel,1474,Sales,11,4,Other,4,Male,60,4,2,Sales Executive,3,Married,23914,8,No,12,3,4,0,6,2,3,4,2,1,2,12.00285,0.7554164660568127,11.0,1.0
24,No,Travel_Frequently,535,Sales,24,3,Medical,4,Male,38,3,1,Sales Representative,4,Married,5530,0,No,13,3,3,2,3,3,3,2,2,2,1,6.12,0.9305932531989143,24.0,1.2
38,No,Travel_Rarely,1495,Research & Development,10,3,Medical,3,Female,76,3,2,Healthcare Representative,3,Married,22174,3,No,19,3,3,1,18,4,3,1,0,0,0,25.0512,1.44237263250624,10.0,1.2
37,No,Travel_Rarely,446,Research & Development,1,4,Life Sciences,2,Female,65,3,2,Manufacturing Director,2,Married,15701,6,No,12,3,2,1,8,2,2,6,5,4,3,16.43985,1.0,1.0,1.2
49,No,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,4,Male,58,2,5,Research Director,3,Divorced,2125,1,Yes,17,3,3,1,31,5,3,31,9,0,9,49.7301,1.1812235009085403,36.0,1.2
24,No,Travel_Rarely,691,Research & Development,23,3,Medical,2,Male,89,4,1,Research Scientist,4,Married,21630,1,Yes,11,3,2,2,6,3,3,6,5,1,4,6.94875,0.9437229437229437,46.0,1.4
26,No,Travel_Rarely,703,Sales,28,2,Marketing,1,Male,66,3,2,Sales Executive,2,Married,7428,1,No,20,4,4,2,6,5,4,5,3,1,4,15.9936,1.0065800032097576,28.0,1.0
24,No,Travel_Rarely,823,Research & Development,17,2,Other,4,Male,94,2,1,Laboratory Technician,2,Married,9100,1,No,21,4,4,1,1,2,3,1,0,0,0,5.42385,0.737006237006237,17.0,1.2
50,No,Travel_Frequently,1246,Human Resources,3,3,Medical,1,Male,99,3,5,Manager,2,Married,7999,1,No,11,3,3,1,32,2,3,32,5,10,7,46.41,1.0427110487266893,3.0,1.8
25,No,Travel_Rarely,622,Sales,13,1,Medical,2,Male,40,3,1,Sales Representative,3,Married,26376,1,No,11,3,3,0,7,1,3,7,4,0,6,5.3448,0.8127181077937184,13.0,1.2
24,Yes,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,1,Female,55,3,1,Laboratory Technician,3,Married,14168,1,Yes,16,3,4,1,6,4,3,6,3,1,2,7.3593,1.0,14.0,1.2
30,Yes,Travel_Frequently,448,Sales,12,4,Life Sciences,2,Male,74,2,1,Sales Representative,1,Married,14470,1,No,18,3,3,1,1,2,4,1,0,0,0,5.18415,0.7882900348972469,12.0,1.2
34,No,Travel_Rarely,254,Research & Development,1,2,Life Sciences,2,Male,83,2,1,Research Scientist,4,Married,22794,1,Yes,13,3,4,1,6,3,3,6,5,1,3,9.2361,1.2543722943722944,2.0,1.4
31,Yes,Travel_Rarely,1365,Sales,13,4,Medical,2,Male,46,3,2,Sales Executive,1,Divorced,11512,2,No,17,3,3,0,9,2,1,3,1,1,2,10.79415,0.6793452094366875,13.0,1.0
35,No,Travel_Rarely,538,Research & Development,25,2,Other,1,Male,54,2,2,Laboratory Technician,4,Single,14004,4,No,14,3,4,0,9,3,3,3,2,0,2,9.38655,1.2754677754677755,25.0,1.2
31,No,Travel_Rarely,525,Sales,6,4,Medical,1,Male,66,4,2,Sales Executive,4,Divorced,6219,4,No,22,4,4,2,13,4,4,7,7,5,7,13.923,0.8762638420799229,6.0,1.0
27,No,Travel_Rarely,798,Research & Development,6,4,Medical,1,Female,66,2,1,Research Scientist,3,Divorced,5013,0,No,12,3,3,2,6,5,2,5,3,0,3,5.57685,0.7574025974025974,6.0,1.4
37,No,Travel_Rarely,558,Sales,2,3,Marketing,4,Male,75,3,2,Sales Executive,3,Married,3010,4,Yes,11,3,3,1,17,3,2,3,0,1,0,24.4851,1.5410046541486115,4.0,1.0
20,No,Travel_Rarely,959,Research & Development,1,3,Life Sciences,4,Female,83,2,1,Research Scientist,2,Single,11757,1,No,13,3,4,0,1,0,4,1,0,0,0,7.2318,0.9821645021645021,1.0,1.4
42,No,Travel_Rarely,622,Research & Development,2,4,Life Sciences,3,Female,81,3,2,Healthcare Representative,4,Married,5718,1,No,13,3,2,2,10,4,3,10,2,2,2,10.42695,0.6003523711642931,2.0,1.2
43,No,Travel_Rarely,782,Research & Development,6,4,Other,2,Male,50,2,4,Research Director,4,Divorced,2671,4,Yes,14,3,3,1,21,3,2,1,0,0,0,42.39885,1.0070866141732284,12.0,1.2
38,No,Travel_Rarely,362,Research & Development,1,1,Life Sciences,3,Female,43,3,1,Research Scientist,1,Single,14561,3,No,17,3,4,0,8,3,2,0,0,0,0,6.67845,0.9070129870129869,1.0,1.4
43,No,Travel_Frequently,1001,Research & Development,9,5,Medical,4,Male,72,3,2,Laboratory Technician,3,Divorced,19627,3,Yes,13,3,2,1,10,3,3,8,7,4,7,14.48145,1.9677754677754677,18.0,1.2
48,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,4,Female,40,2,4,Manager,1,Married,17997,7,No,11,3,1,1,21,3,1,3,2,0,2,39.2751,0.882408547938927,1.0,1.8
44,No,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,Female,50,2,2,Human Resources,3,Single,26894,4,No,11,3,2,0,10,1,4,2,2,0,2,15.26175,1.935014548981571,1.0,1.2
34,No,Travel_Rarely,204,Sales,14,3,Technical Degree,3,Female,31,3,1,Sales Representative,3,Divorced,2912,1,Yes,18,3,4,2,8,3,3,8,2,0,6,6.57645,1.0,28.0,1.2
27,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,3,Male,85,3,1,Sales Representative,1,Divorced,16346,0,No,11,3,2,1,5,3,3,4,3,0,2,7.75455,1.1791392012407909,2.0,1.2
21,No,Travel_Rarely,1343,Sales,22,1,Technical Degree,3,Male,49,3,1,Sales Representative,3,Single,24444,1,No,11,3,3,0,3,2,3,3,2,1,2,8.78985,1.3365645599069405,22.0,1.2
44,No,Travel_Rarely,1315,Research & Development,3,4,Other,4,Male,35,3,5,Manager,4,Married,9358,4,Yes,12,3,1,1,26,2,4,2,2,0,1,49.75815,1.1179352029562577,6.0,1.8
22,No,Travel_Rarely,604,Research & Development,6,1,Medical,1,Male,69,3,1,Research Scientist,3,Married,12145,0,No,20,4,4,0,3,3,3,2,2,2,2,7.07115,0.9603463203463204,6.0,1.4
33,No,Travel_Rarely,1216,Sales,8,4,Marketing,3,Male,39,3,2,Sales Executive,3,Divorced,20431,0,No,12,3,4,0,6,3,3,5,0,1,2,18.1152,1.1401059220028888,8.0,1.0
32,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,Female,92,3,2,Research Scientist,4,Married,18089,1,Yes,12,3,4,1,6,2,2,6,4,0,5,16.1211,2.189437229437229,18.0,1.4
30,No,Travel_Frequently,160,Research & Development,3,3,Medical,3,Female,71,3,1,Research Scientist,3,Divorced,22653,1,No,20,4,3,1,1,2,3,1,0,0,0,5.31165,0.7213852813852814,3.0,1.4
53,No,Travel_Rarely,238,Sales,1,1,Medical,4,Female,34,3,2,Sales Executive,1,Single,7507,7,No,20,4,4,0,18,2,4,14,7,8,10,21.37155,1.345048948804365,1.0,1.0
34,No,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,2,Male,42,3,1,Research Scientist,4,Married,7660,1,No,12,3,4,1,10,4,2,10,9,8,8,6.86205,0.931948051948052,1.0,1.4
45,Yes,Travel_Frequently,306,Sales,26,4,Life Sciences,1,Female,100,3,2,Sales Executive,1,Married,5630,2,No,14,3,4,2,5,4,3,1,1,0,0,10.9293,0.687851067244423,26.0,1.0
26,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,3,Female,71,3,1,Laboratory Technician,4,Married,17759,1,Yes,13,3,3,1,3,2,3,3,2,0,2,6.78045,0.9213444213444213,12.0,1.2
37,No,Travel_Rarely,482,Research & Development,3,3,Other,3,Male,36,3,3,Manufacturing Director,3,Married,9606,1,No,15,3,3,1,10,2,3,10,7,7,8,24.0567,1.4633162711338608,3.0,1.2
29,No,Travel_Rarely,1176,Sales,3,2,Medical,2,Female,62,3,2,Sales Executive,3,Married,3487,1,No,14,3,1,1,6,5,2,6,0,1,2,14.18055,0.8924731182795699,3.0,1.0
35,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,2,Male,82,1,2,Research Scientist,4,Single,19368,1,No,13,3,2,0,17,3,3,17,11,11,8,16.9473,2.3016450216450215,6.0,1.4
33,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,3,Male,30,3,2,Healthcare Representative,4,Divorced,5335,3,No,23,4,3,1,15,2,1,13,11,4,7,19.69875,1.134194685068272,6.0,1.2
54,No,Travel_Rarely,397,Human Resources,19,4,Medical,3,Male,88,3,3,Human Resources,2,Married,6729,2,No,15,3,3,1,16,1,4,9,7,7,1,27.34875,3.4675072744907856,19.0,1.2
36,No,Travel_Rarely,913,Research & Development,9,2,Medical,2,Male,48,2,2,Manufacturing Director,2,Divorced,13934,2,Yes,11,3,3,1,13,2,3,3,2,0,2,22.55985,1.372266170311773,18.0,1.2
27,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,Male,54,2,1,Research Scientist,4,Single,15174,0,No,13,3,4,0,5,0,3,4,2,1,1,5.21475,0.7082251082251083,3.0,1.4
20,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,4,Male,32,3,1,Research Scientist,3,Single,26999,1,Yes,11,3,4,0,1,5,3,1,0,1,1,2.57295,0.34943722943722944,20.0,1.4
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,Male,70,3,1,Research Scientist,1,Single,3164,1,Yes,11,3,1,0,10,3,3,10,8,9,7,8.5374,1.1594805194805193,6.0,1.4
35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,3,Male,41,2,1,Laboratory Technician,3,Married,16900,1,No,18,3,3,2,1,3,3,1,0,0,0,3.26655,0.44386694386694386,3.0,1.2
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,Male,58,4,1,Research Scientist,1,Married,8544,2,No,16,3,1,1,5,3,4,3,2,0,2,7.18845,0.9762770562770562,4.0,1.4
25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,4,Male,57,4,2,Sales Executive,2,Married,15678,0,No,22,4,3,1,4,4,3,3,2,1,2,12.37005,0.778526721232547,8.0,1.0
38,No,Travel_Rarely,243,Sales,7,4,Marketing,4,Female,46,2,2,Sales Executive,4,Single,7791,0,No,20,4,1,0,8,2,3,7,7,0,5,10.2714,0.6464451933878992,7.0,1.0
29,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,2,Male,76,1,1,Research Scientist,4,Divorced,18959,1,No,18,3,4,1,10,5,3,10,7,2,8,6.936,0.9419913419913419,1.0,1.4
48,No,Travel_Rarely,817,Sales,2,1,Marketing,2,Male,56,4,2,Sales Executive,2,Married,18597,3,No,12,3,4,0,12,3,3,2,2,2,2,20.706,1.3031616112983468,2.0,1.0
27,No,Travel_Frequently,1410,Sales,3,1,Medical,4,Female,71,4,2,Sales Executive,4,Divorced,16673,1,Yes,20,4,2,2,6,3,3,6,5,0,4,11.84985,0.7457871930669234,6.0,1.0
37,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,4,Male,80,4,1,Research Scientist,4,Single,15232,3,No,17,3,1,0,4,2,3,1,0,0,0,11.934,1.6207792207792207,10.0,1.4
50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,3297,1,Yes,11,3,3,3,20,3,3,20,8,3,8,8.21355,1.116077616077616,56.0,1.2
34,No,Travel_Rarely,1442,Research & Development,9,3,Medical,4,Female,46,2,3,Healthcare Representative,2,Single,17654,1,No,14,3,2,0,9,3,4,8,7,7,7,21.98355,1.265746586404346,9.0,1.2
24,Yes,Travel_Rarely,693,Sales,3,2,Life Sciences,1,Female,65,3,2,Sales Executive,3,Single,24785,9,No,14,3,1,0,4,3,3,2,2,2,0,11.67135,0.7345530412453859,3.0,1.0
39,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,4,Female,80,2,2,Healthcare Representative,3,Single,20978,1,No,11,3,1,0,20,4,3,20,7,11,10,11.61015,0.6684774629276171,2.0,1.2
32,No,Travel_Rarely,929,Sales,10,3,Marketing,4,Male,55,3,2,Sales Executive,4,Single,21703,1,No,12,3,4,0,10,2,2,10,7,0,8,13.7598,0.8659926175573743,10.0,1.0
50,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,2,Male,50,3,2,Sales Executive,3,Married,23452,3,Yes,14,3,1,1,18,4,3,4,3,1,3,17.3298,1.0906756539881237,16.0,1.0
38,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,2,Female,33,4,2,Healthcare Representative,4,Single,19383,0,No,13,3,3,0,10,4,2,9,7,1,8,19.44375,1.119512553222728,1.0,1.2
27,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,3,Female,68,3,3,Manufacturing Director,1,Married,6009,1,No,11,3,4,0,9,3,3,9,7,0,7,18.9006,1.1496820226461921,1.0,1.2
32,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,3,Female,39,3,3,Research Director,4,Single,19373,3,No,15,3,4,0,10,6,3,7,7,7,7,28.45545,0.6758933979406421,3.0,1.2
47,No,Travel_Rarely,703,Sales,14,4,Marketing,4,Male,42,3,2,Sales Executive,1,Single,11825,2,No,12,3,4,0,20,2,3,7,7,1,7,12.648,0.7960199004975124,14.0,1.0
40,No,Travel_Frequently,580,Sales,5,4,Life Sciences,4,Male,48,2,3,Sales Executive,1,Married,23772,5,Yes,21,4,3,1,20,2,3,18,13,1,12,26.71125,1.6811105761515004,10.0,1.0
53,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,3,Male,59,4,4,Research Director,3,Married,13514,3,No,19,3,3,0,32,3,3,5,1,1,3,37.7757,0.897274379164143,7.0,1.2
41,No,Travel_Rarely,427,Human Resources,10,4,Human Resources,2,Male,73,2,5,Manager,4,Divorced,8861,3,No,15,3,2,3,23,2,2,21,6,12,6,48.80955,1.096622647454811,10.0,1.8
60,No,Travel_Rarely,1179,Sales,16,4,Marketing,1,Male,84,3,2,Sales Executive,1,Single,11924,8,No,14,3,4,0,10,1,3,2,2,2,2,13.78275,0.8674370085058578,16.0,1.0
27,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,4,Male,32,3,3,Manufacturing Director,1,Divorced,4809,1,No,21,4,3,2,9,4,2,9,7,1,7,22.42215,1.363890181479758,10.0,1.2
41,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,4,Male,59,2,5,Manager,3,Married,19562,1,No,12,3,2,1,22,3,3,22,7,2,10,48.93195,1.099372654616288,1.0,1.8
50,No,Travel_Rarely,316,Sales,8,4,Marketing,4,Male,54,3,1,Sales Representative,2,Married,9983,7,No,15,3,4,1,4,2,3,2,2,2,2,9.88125,1.5025203567274137,8.0,1.2
28,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,Female,67,1,1,Research Scientist,2,Single,3872,7,Yes,13,3,4,0,10,4,3,7,7,3,7,5.6508,0.7674458874458875,2.0,1.4
36,No,Non-Travel,427,Research & Development,8,3,Life Sciences,1,Female,63,4,3,Research Director,1,Married,20335,9,No,14,3,1,1,10,2,3,8,7,0,5,29.86815,0.7094488188976379,8.0,1.2
38,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,3,Female,81,3,3,Manufacturing Director,3,Single,15397,4,Yes,14,3,4,0,10,4,4,1,0,0,0,20.04555,1.2193268186753528,2.0,1.2
44,No,Non-Travel,381,Research & Development,24,3,Medical,1,Male,49,1,1,Laboratory Technician,3,Single,2104,2,No,14,3,3,0,9,5,3,5,2,1,4,9.4554,1.2848232848232848,24.0,1.2
47,No,Travel_Frequently,217,Sales,3,3,Medical,4,Female,49,3,4,Sales Executive,3,Divorced,10225,9,Yes,12,3,4,2,28,2,2,22,2,11,13,35.1135,2.209918151179586,6.0,1.0
30,No,Travel_Rarely,501,Sales,27,5,Marketing,3,Male,99,3,2,Sales Executive,4,Divorced,25275,7,No,23,4,4,1,10,2,2,8,7,7,7,13.5252,0.8512277323062108,27.0,1.0
29,No,Travel_Rarely,1396,Sales,10,3,Life Sciences,3,Male,99,3,1,Sales Representative,3,Single,2755,1,No,11,3,3,0,1,6,3,1,0,0,0,6.7371,1.0244280728964714,10.0,1.2
42,Yes,Travel_Frequently,933,Research & Development,19,3,Medical,3,Male,57,4,1,Research Scientist,3,Divorced,20366,6,Yes,12,3,4,0,7,2,3,2,2,2,2,7.03545,0.9554978354978355,38.0,1.4
43,No,Travel_Frequently,775,Sales,15,3,Life Sciences,4,Male,47,2,2,Sales Executive,4,Married,23683,3,No,18,3,3,1,7,5,3,2,2,2,2,17.3502,1.0919595570534424,15.0,1.0
34,No,Travel_Rarely,970,Research & Development,8,2,Medical,2,Female,96,3,2,Healthcare Representative,3,Single,7360,3,No,11,3,4,0,10,2,3,5,1,4,3,15.6621,0.9017765379533108,8.0,1.2
23,No,Travel_Rarely,650,Research & Development,9,1,Medical,2,Male,37,3,1,Laboratory Technician,1,Married,4344,1,No,14,3,4,1,5,2,4,4,3,0,2,6.375,0.8662508662508662,9.0,1.2
39,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,3,Female,44,4,2,Human Resources,2,Married,18767,9,No,15,3,3,1,12,3,1,8,3,3,6,16.29195,2.065632072421597,3.0,1.2
56,No,Travel_Rarely,832,Research & Development,9,3,Medical,3,Male,81,3,4,Healthcare Representative,4,Married,20420,7,No,11,3,3,0,30,1,2,10,7,1,1,28.31265,1.6301570988107474,9.0,1.2
40,No,Travel_Rarely,804,Research & Development,2,1,Medical,4,Female,86,2,1,Research Scientist,4,Single,22929,0,Yes,20,4,4,0,5,2,2,4,2,2,3,5.9721,0.8110822510822511,4.0,1.4
27,No,Travel_Rarely,975,Research & Development,7,3,Medical,4,Female,55,2,2,Healthcare Representative,1,Single,23398,8,No,19,3,1,0,9,2,1,7,6,0,7,17.36805,1.0,7.0,1.2
29,No,Travel_Rarely,1090,Sales,10,3,Marketing,4,Male,83,3,1,Sales Representative,2,Divorced,17967,1,No,14,3,4,2,2,2,3,2,2,2,2,5.85735,0.8906552927491276,10.0,1.2
53,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,4,Male,86,3,2,Laboratory Technician,4,Single,10919,2,No,17,3,4,0,19,4,3,2,2,2,2,6.2475,0.8489258489258489,6.0,1.2
35,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,4,Female,61,3,2,Healthcare Representative,1,Divorced,4761,2,No,11,3,1,1,16,2,4,1,0,0,0,12.98715,0.7477609748935545,2.0,1.2
32,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,Male,80,3,2,Laboratory Technician,4,Married,21146,1,No,15,3,4,2,10,2,3,10,8,4,7,13.53795,1.8395703395703396,24.0,1.2
38,No,Travel_Rarely,268,Research & Development,2,5,Medical,4,Male,92,3,1,Research Scientist,3,Married,20471,6,Yes,13,3,2,1,6,0,1,1,0,0,1,7.79535,1.0587012987012987,4.0,1.4
34,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,2,Female,32,3,2,Manufacturing Director,1,Divorced,4187,3,No,14,3,3,1,7,3,3,0,0,0,0,13.05855,0.7943229409027455,8.0,1.2
52,No,Travel_Rarely,621,Sales,3,4,Marketing,3,Male,31,2,4,Manager,1,Married,10084,1,No,11,3,1,0,34,3,4,34,6,1,16,42.9828,0.9657108482053338,3.0,1.8
33,Yes,Travel_Rarely,527,Research & Development,1,4,Other,4,Male,63,3,1,Research Scientist,4,Single,5207,1,Yes,13,3,3,0,10,2,2,10,9,7,8,6.8493,0.9302164502164503,2.0,1.4
25,No,Travel_Rarely,883,Sales,26,1,Medical,3,Female,32,3,2,Sales Executive,4,Single,22807,1,No,23,4,2,0,6,5,2,6,5,1,4,15.759,0.9918151179585941,26.0,1.0
45,No,Travel_Rarely,954,Sales,2,2,Technical Degree,2,Male,46,1,2,Sales Representative,3,Single,12388,0,No,13,3,1,0,9,3,3,8,7,3,1,16.9116,2.5715393563396662,2.0,1.2
23,No,Travel_Rarely,310,Research & Development,10,1,Medical,1,Male,79,4,1,Research Scientist,3,Single,19630,1,No,18,3,4,0,2,3,3,2,2,0,2,8.93775,1.2138528138528137,10.0,1.4
47,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,2,Female,77,4,2,Sales Executive,3,Single,10339,4,Yes,12,3,4,0,8,2,3,5,4,1,3,16.31235,1.0266409886053602,54.0,1.0
34,No,Travel_Rarely,304,Sales,2,3,Other,4,Male,60,3,2,Sales Executive,4,Single,18686,1,No,22,4,3,0,6,5,3,6,5,1,4,15.9987,1.0069009789760872,2.0,1.0
55,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,4,Male,78,3,5,Manager,1,Married,21199,5,Yes,13,3,4,1,24,2,3,5,2,1,4,50.64045,1.1377581712452376,4.0,1.8
36,No,Non-Travel,1434,Sales,8,4,Life Sciences,1,Male,76,2,3,Sales Executive,1,Single,14229,1,No,15,3,2,0,10,1,3,10,7,0,9,19.34685,1.2176215695714974,8.0,1.0
52,No,Non-Travel,715,Research & Development,19,4,Medical,4,Male,41,3,1,Research Scientist,4,Married,26589,0,No,18,3,1,1,5,3,3,4,3,1,2,10.8579,1.4746320346320347,19.0,1.4
26,No,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,Female,71,1,1,Laboratory Technician,4,Divorced,5288,3,No,14,3,1,1,5,2,3,2,2,2,0,11.1282,1.512127512127512,1.0,1.2
29,No,Travel_Rarely,657,Research & Development,27,3,Medical,2,Female,66,3,2,Healthcare Representative,3,Married,25549,4,No,12,3,1,1,11,3,2,8,7,1,1,11.05425,0.6364704155043313,27.0,1.2
26,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,4,Male,38,2,2,Sales Executive,1,Single,3064,6,No,17,3,3,0,6,2,2,4,3,1,2,13.5813,0.8547584657358369,8.0,1.0
34,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,2,Female,72,4,1,Research Scientist,4,Single,13551,2,No,16,3,3,0,10,2,3,4,2,1,3,8.364,1.135930735930736,1.0,1.4
54,No,Travel_Rarely,376,Research & Development,19,4,Medical,4,Female,95,3,2,Manufacturing Director,1,Divorced,22670,9,Yes,11,3,2,2,9,4,3,5,3,1,4,13.98675,0.8507833100666977,38.0,1.2
27,No,Travel_Frequently,829,Sales,8,1,Marketing,3,Male,84,3,2,Sales Executive,4,Married,24008,0,No,19,3,2,1,5,3,3,4,2,1,1,11.0721,0.696838388701653,8.0,1.0
37,No,Travel_Rarely,571,Research & Development,10,1,Life Sciences,4,Female,82,3,1,Research Scientist,1,Divorced,19905,0,Yes,13,3,2,2,6,3,2,5,3,4,3,7.0941,0.9634632034632035,20.0,1.4
38,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,Female,75,4,2,Manufacturing Director,1,Single,26085,6,Yes,12,3,4,0,17,2,3,15,7,4,12,15.249,0.9275632076935009,4.0,1.2
34,No,Travel_Rarely,121,Research & Development,2,4,Medical,3,Female,86,2,1,Research Scientist,1,Single,7530,1,No,11,3,3,0,6,3,3,6,5,1,3,11.17155,1.5172294372294373,2.0,1.4
35,No,Travel_Rarely,384,Sales,8,4,Life Sciences,1,Female,72,3,1,Sales Representative,4,Married,20317,1,No,16,3,2,1,3,1,2,3,2,0,2,6.5586,0.9972857696781698,8.0,1.2
30,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,4,Male,38,1,1,Laboratory Technician,3,Married,24375,3,No,21,4,3,2,7,2,3,2,2,0,2,9.77415,1.3281358281358282,1.0,1.2
40,No,Travel_Frequently,791,Research & Development,2,2,Medical,3,Female,38,4,2,Healthcare Representative,2,Married,9931,1,No,24,4,4,1,8,2,3,8,7,3,7,10.8222,0.6231096755248863,2.0,1.2
34,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,3,Female,93,3,2,Sales Executive,1,Married,13305,5,No,17,3,2,1,6,1,3,3,2,1,2,16.575,1.0431712405713367,8.0,1.0
42,No,Travel_Frequently,570,Research & Development,8,3,Life Sciences,2,Male,66,3,5,Manager,4,Divorced,16225,1,No,13,3,2,1,24,4,2,24,7,14,9,46.9965,1.0558881663754331,8.0,1.8
